OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REGULATED,CNTRL_AREA,PLAN_AREA,HOLDING_CO,SUMMR_PEAK,WINTR_PEAK,SUMMER_CAP,WINTER_CAP,NET_GEN,PURCHASED,NET_EX,RETAIL_MWH,WSALE_MWH,TOTAL_MWH,TRANS_MWH,CUSTOMERS,YEAR,Shape__Are,Shape__Len,IPM_Region,ID_2
"487","1324",CITY OF BASTROP - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,CITY OF BASTROP - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"67851","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.002813154208980,0.899621669670967,ERC_REST,"2"
"494","13332","NAVARRO COUNTY ELEC COOP, INC",3800 W. HWY. 22,CORSICANA,TX,"75151",(903) 874-7411,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.navarroec.com/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",NOT AVAILABLE,"NAVARRO COUNTY ELEC COOP, INC",120.000000000000000,130.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","550973","0","532085","-999999","550973","0","17307","2020",1.197694999392520,6.489972581134290,ERC_REST,"2"
"552","13603",CITY OF NEWTON - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF NEWTON - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"18827","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.229416927891407,3.482231131014330,ERC_REST,"2"
"609","13830",NUECES ELECTRIC COOPERATIVE,709 E. MAIN ST.,ROBSTOWN,TX,"78380",(800) 632-9288,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2020/05/15,http://www.nueceselectric.org/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,NUECES ELECTRIC COOPERATIVE,162.000000000000000,180.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","1012817","0","997403","-999999","1012817","0","44596","2020",2.141893203800460,19.248811691540801,ERC_REST,"2"
"643","14063",OKLAHOMA GAS & ELECTRIC CO,P O BOX 321,OKLAHOMA CITY,OK,"73101",NOT AVAILABLE,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.oge.com/wps/portal/oge/outages/systemwatch/",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,REGULATED,SOUTHWEST POWER POOL,OKLAHOMA GAS & ELECTRIC COMPANY,OG&E ENERGY,5711.000000000000000,4452.000000000000000,-999999.000000000000000,-999999.000000000000000,"17524711","12884446","0","27033046","2013094","30427228","18071","863013","2020",7.252284394821800,25.840088622023298,ERC_REST,"2"
"708","14424","PANOLA-HARRISON ELEC COOP, INC",NOT AVAILABLE,NOT AVAILABLE,LA,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",http://www.lpsc.louisiana.gov/images/service_coop_10262017.jpg,2021/10/06,OTHER,2022/06/03,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NORTHEAST TEXAS ELECTRIC COOPERATIVE,"PANOLA-HARRISON ELEC COOP, INC",89.000000000000000,95.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","396335","0","378287","-999999","396335","0","20148","2020",0.222625141816025,3.284588040207540,ERC_REST,"2"
"745","14626","PEDERNALES ELECTRIC COOP, INC",201 S. AVENUE F,JOHNSON CITY,TX,"78636",(830) 868-7155,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.pec.coop/,REGULATED,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,"PEDERNALES ELECTRIC COOP, INC",1753.000000000000000,1402.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","6961106","0","6533473","-999999","6961106","0","379832","2020",5.937846658050600,15.341078483140700,ERC_REST,"2"
"816","1519",CITY OF BELLVILLE - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,CITY OF BELLVILLE - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"55714","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000555834313673,0.279679959148510,ERC_REST,"2"
"867","15474",PUBLIC SERVICE CO OF OKLAHOMA,212 E. 6TH STREET,TULSA,OK,"74119",(888) 216-3523,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,https://www.psoklahoma.com/,REGULATED,SOUTHWEST POWER POOL,"AMERICAN ELECTRIC POWER COMPANY, INC.",AMERICAN ELECTRIC POWER CO,3884.000000000000000,2671.000000000000000,3710.099999999999909,3809.099999999999909,"5134539","14422263","0","17702245","1102760","19556802","0","562618","2020",10.559169047417100,32.713187776439902,ERC_REST,"2"
"891","15746",RED RIVER VALLEY RRL ELEC ASSN,1003 MEMORIAL DRIVE,MARIETTA,OK,"73448",(580) 276-3364,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.weather.gov/images/tsa/sigwxevents/jan28_2010_winterstorm/peakOutageMapTotal.jpg",2021/10/06,OTHER,2019/05/01,www.rrvrea.com,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,RED RIVER VALLEY RRL ELEC ASSN,87.000000000000000,86.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","433907","0","415851","-999999","433907","0","16601","2020",0.518148285542338,4.888992189915550,ERC_REST,"2"
"913","1591","BIG COUNTRY ELECTRIC COOP, INC",1010 W. SOUTH FIRST ST.,ROBY,TX,"79543",(325) 776-2244,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.bigcountry.coop/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.","GOLDEN SPREAD ELECTRIC COOPERATIVE, INC.","BIG COUNTRY ELECTRIC COOP, INC",66.000000000000000,67.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","283077","0","255477","-999999","283077","0","13128","2020",2.730257364651380,8.116595943236520,ERC_REST,"2"
"927","16057","RIO GRANDE ELECTRIC COOP, INC",NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,(830) 563-2444,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.riogrande.coop/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,"RIO GRANDE ELECTRIC COOP, INC",99.000000000000000,104.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","499682","0","464793","-999999","499682","0","13834","2020",14.792055254457001,33.978733205562399,ERC_REST,"2"
"940","16146","NAVASOTA VALLEY ELEC COOP, INC",2281 E. U.S. HWY. 79,FRANKLIN,TX,"77856",(979) 828-3232,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.navasotavalley.com/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,"NAVASOTA VALLEY ELEC COOP, INC",78.000000000000000,96.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","392983","0","369665","-999999","392983","0","20147","2020",1.880410725953200,10.305344515926199,ERC_REST,"2"
"979","16461","RUSK COUNTY ELECTRIC COOP, INC",3162 HWY. 43 E.,HENDERSON,TX,"75652",(903) 657-4571,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2022/06/03,http://www.rcelectric.org/,NOT AVAILABLE,SOUTHWEST POWER POOL,NORTHEAST TEXAS ELECTRIC COOPERATIVE,"RUSK COUNTY ELECTRIC COOP, INC",118.000000000000000,121.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","589159","0","557438","-999999","589159","0","22768","2020",0.951427018605500,7.128492614893520,ERC_REST,"2"
"984","16487",TOWN OF RYAN - (OK),NOT AVAILABLE,NOT AVAILABLE,OK,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,OKLAHOMA MUNICIPAL POWER AUTHORITY,TOWN OF RYAN - (OK),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"4744","-999999","-999999","-999999","-999999","-999999","-999999","404","2020",0.198024034352102,2.298491007569100,ERC_REST,"2"
"1003","16605",CITY OF SAN AUGUSTINE - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF SAN AUGUSTINE - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"20234","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.145618219709604,2.575855277893130,ERC_REST,"2"
"1009","16613",SAM HOUSTON ELECTRIC COOP INC,1157 E. CHURCH ST.,LIVINGSTON,TX,"77351",(936) 327-5711,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2022/06/03,http://www.samhouston.net/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",EAST TEXAS ELECTRIC COOPERATIVE,SAM HOUSTON ELECTRIC COOP INC,353.000000000000000,372.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","1522245","0","1454093","-999999","1522245","0","79583","2020",2.235775331548890,8.276476189904280,ERC_REST,"2"
"1012","16627",SAN PATRICIO ELECTRIC COOP INC,402 E. SINTON ST.,SINTON,TX,"78387",(361) 364-2220,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.sanpatricioelectric.org/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,SAN PATRICIO ELECTRIC COOP INC,56.000000000000000,53.000000000000000,-999999.000000000000000,-999999.000000000000000,"0","285075","0","268796","-999999","285075","0","11812","2020",1.782070527345920,17.696825241217400,ERC_REST,"2"
"1016","16638","SAN BERNARD ELECTRIC COOP, INC",309 W. MAIN ST.,BELLVILLE,TX,"77418",(800) 364-3171,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.sbec.org/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,"SAN BERNARD ELECTRIC COOP, INC",161.000000000000000,150.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","738083","0","688268","-999999","738083","0","30148","2020",1.377561187392980,9.797038442454459,ERC_REST,"2"
"1017","16647",CITY OF SANGER - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,CITY OF SANGER - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"61760","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000755763584948,0.190896627227101,ERC_REST,"2"
"1029","16765",CITY OF SCHULENBURG - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,CITY OF SCHULENBURG - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"60057","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000414689988020,0.160707878547303,ERC_REST,"2"
"1035","16821",SAM RAYBURN MUNICIPAL PWR AGNY,2905 WESTWARD DR.,NACOGDOCHES,TX,"75961",(936) 560-9532,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SAM RAYBURN MUNICIPAL PWR AGNY,593.000000000000000,575.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","4612610","0","-999999","4563274","4612610","0","-999999","2020",0.792527735651447,8.612186033555140,ERC_REST,"2"
"1049","16900",CITY OF SEGUIN - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,(830) 401-2404,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.seguintexas.gov/utilities/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,CITY OF SEGUIN - (TX),62.000000000000000,45.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","325702","0","306655","-999999","325702","0","8590","2020",0.003855465483412,0.562435028801097,ERC_REST,"2"
"1083","17101",CITY OF SHINER - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,CITY OF SHINER - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"40391","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.233683449899445,1.930082363962070,ERC_REST,"2"
"1114","17453",CITY OF SMITHVILLE - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,CITY OF SMITHVILLE - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"39044","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000486167069766,0.169920778613379,ERC_REST,"2"
"1140","17583","SOUTH TEXAS ELECTRIC COOP, INC",P O BOX 119,NURSERY,TX,"77976",NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",EIA 861,2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",NOT AVAILABLE,"SOUTH TEXAS ELECTRIC COOP, INC",1509.000000000000000,1351.000000000000000,627.000000000000000,627.000000000000000,"538249","7752816","0","-999999","8060227","8291065","0","-999999","2020",0.292639144653549,2.269738320444520,ERC_REST,"2"
"1148","17603",SOUTHEASTERN ELECTRIC COOP INC - (OK),1514 E. HWY. 70,DURANT,OK,"74702",(580) 924-2170,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.weather.gov/images/tsa/sigwxevents/jan28_2010_winterstorm/peakOutageMapTotal.jpg",2021/10/06,OTHER,2019/05/01,www.se-coop.com,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,SOUTHEASTERN ELECTRIC COOP INC - (OK),88.000000000000000,91.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","411652","0","395618","-999999","411652","0","15535","2020",0.418795198713497,3.220902911353750,ERC_REST,"2"
"1165","17684",SOUTHWEST LOUISIANA E M C,NOT AVAILABLE,NOT AVAILABLE,LA,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.swepco.com/info/facts/ServiceTerritory.aspx",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,SOUTHWEST LOUISIANA E M C,562.000000000000000,537.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","2496885","0","2346754","40008","2496885","0","111131","2020",3.548886908658910,14.958865106896001,ERC_REST,"2"
"1168","17693","SOUTHWEST TEXAS ELEC COOP, INC",101 E. GILLIS AVE.,ELDORADO,TX,"76936",(325) 853-2544,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.swtec.com/,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.","GOLDEN SPREAD ELECTRIC COOPERATIVE, INC.","SOUTHWEST TEXAS ELEC COOP, INC",35.000000000000000,40.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","287043","0","276689","-999999","287043","0","9918","2020",5.511472407554040,16.305355731588200,ERC_REST,"2"
"1171","17698",SOUTHWESTERN ELECTRIC POWER CO,212 E. 6TH STREET,TULSA,OK,"74119",NOT AVAILABLE,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, http://outagemap.swepco.com.s3.amazonaws.com/external/default.html",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,"AMERICAN ELECTRIC POWER COMPANY, INC.",AMERICAN ELECTRIC POWER CO,4350.000000000000000,3714.000000000000000,5142.000000000000000,5231.000000000000000,"13442167","10287051","0","16253923","6682802","23729218","0","543101","2020",5.661771558039850,25.365645486765299,ERC_REST,"2"
"1329","1892","BLUEBONNET ELECTRIC COOP, INC",650 HWY. 21 EAST,BASTROP,TX,"78602",(888) 622-2583,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.bluebonnetelectric.coop/,REGULATED,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,"BLUEBONNET ELECTRIC COOP, INC",522.000000000000000,492.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","2505121","0","2347639","-999999","2505121","0","106364","2020",2.814365678492780,10.271065974191499,ERC_REST,"2"
"1330","18933",CITY OF TIMPSON - (TX),NOT AVAILABLE,NOT AVAILABLE,TX,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",NOT AVAILABLE,CITY OF TIMPSON - (TX),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"13740","-999999","-999999","-999999","-999999","-999999","-999999","642","2020",0.206005271941422,2.670575705574770,ERC_REST,"2"
"1347","18976",TRINITY VALLEY ELEC COOP INC,1800 HWY. 243 E.,KAUFMAN,TX,"75142",(800) 766-9576,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.tvec.net/,REGULATED,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,TRINITY VALLEY ELEC COOP INC,331.000000000000000,341.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","1383295","0","1298720","-999999","1383295","0","74219","2020",1.362838376917130,9.621081905712650,ERC_REST,"2"
"1369","19159","TRI-COUNTY ELECTRIC COOP, INC (TX)",600 N.W. PARKWAY,AZLE,TX,"76020",(817) 444-3201,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2021/04/30,http://www.tcectexas.com/,REGULATED,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",NOT AVAILABLE,"TRI-COUNTY ELECTRIC COOP, INC",774.000000000000000,546.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","2986970","0","2863900","-999999","2986970","0","120579","2020",3.524360777643100,13.298269547725500,ERC_REST,"2"
"1413","19490",UNITED ELECTRIC COOP SERVICE INC - (TX),3309 N. MAIN ST.,CLEBURNE,TX,"76033",(817) 556-4000,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.united-cs.com/,REGULATED,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",ERCOT,UNITED ELECTRIC COOP SERVICE INC - (TX),557.000000000000000,555.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","2519141","0","2416323","-999999","2519141","0","90621","2020",2.955168479447820,11.305222769569401,ERC_REST,"2"
"1427","19579",UPSHUR RURAL ELEC COOP CORP,1200 W. TYLER ST.,GILMER,TX,"75644",(903) 843-2536,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2022/06/03,http://www.urecc.com/,REGULATED,SOUTHWEST POWER POOL,NORTHEAST TEXAS ELECTRIC COOPERATIVE,UPSHUR RURAL ELEC COOP CORP,221.000000000000000,261.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","933537","0","879168","-999999","933537","0","47767","2020",1.545509691907450,8.089740928190089,ERC_REST,"2"
